Date,Store ID,Product ID,Quantity Sold
2022-06-01,STORE004,1012,14
2022-06-01,STORE003,1010,10
2022-06-01,STORE002,1008,17
2022-06-01,STORE003,1018,24
2022-06-01,STORE003,1001,11
2022-06-01,STORE008,1015,25
2022-06-02,STORE005,1004,3
2022-06-02,STORE010,1003,22
2022-06-02,STORE010,1005,29
2022-06-02,STORE004,1011,30
2022-06-02,STORE009,1014,3
2022-06-02,STORE005,1014,3
2022-06-02,STORE005,1007,20
2022-06-02,STORE005,1014,19
2022-06-02,STORE007,1003,1
2022-06-03,STORE002,1003,19
2022-06-03,STORE005,1009,23
2022-06-03,STORE003,1010,7
2022-06-03,STORE010,1016,19
2022-06-03,STORE004,1019,18
2022-06-03,STORE010,1004,11
2022-06-04,STORE009,1010,20
2022-06-04,STORE005,1011,15
2022-06-04,STORE002,1007,20
2022-06-04,STORE007,1016,20
2022-06-04,STORE004,1016,29
2022-06-05,STORE005,1014,15
2022-06-05,STORE001,1016,15
2022-06-05,STORE002,1012,10
2022-06-05,STORE009,1020,18
2022-06-05,STORE007,1018,19
2022-06-05,STORE010,1002,1
2022-06-05,STORE002,1001,22
2022-06-05,STORE005,1006,22
2022-06-05,STORE006,1003,8
2022-06-06,STORE001,1018,3
2022-06-06,STORE002,1016,11
2022-06-06,STORE001,1016,24
2022-06-06,STORE003,1006,4
2022-06-06,STORE001,1002,20
2022-06-07,STORE008,1004,12
2022-06-07,STORE003,1003,4
2022-06-07,STORE006,1005,18
2022-06-07,STORE004,1019,3
2022-06-07,STORE001,1003,4
2022-06-07,STORE003,1016,24
2022-06-07,STORE003,1001,23
2022-06-07,STORE005,1014,7
2022-06-07,STORE008,1019,29
2022-06-07,STORE008,1017,15
2022-06-07,STORE003,1013,26
2022-06-07,STORE003,1007,28
2022-06-07,STORE001,1012,14
2022-06-08,STORE003,1019,21
2022-06-08,STORE006,1005,1
2022-06-08,STORE008,1020,29
2022-06-08,STORE007,1016,26
2022-06-08,STORE003,1004,28
2022-06-08,STORE004,1005,28
2022-06-08,STORE004,1006,14
2022-06-08,STORE009,1012,19
2022-06-08,STORE001,1020,29
2022-06-08,STORE007,1002,14
2022-06-09,STORE009,1012,8
2022-06-09,STORE003,1015,17
2022-06-09,STORE004,1011,28
2022-06-09,STORE001,1014,16
2022-06-09,STORE004,1011,1
2022-06-09,STORE004,1018,4
2022-06-09,STORE004,1013,24
2022-06-09,STORE003,1002,11
2022-06-09,STORE004,1004,3
2022-06-09,STORE009,1012,29
2022-06-10,STORE003,1004,2
2022-06-10,STORE005,1009,25
2022-06-10,STORE002,1001,24
2022-06-10,STORE009,1019,2
2022-06-10,STORE003,1009,17
2022-06-10,STORE008,1005,26
2022-06-10,STORE002,1014,12
2022-06-10,STORE004,1007,8
2022-06-10,STORE007,1011,15
2022-06-10,STORE001,1007,4
2022-06-10,STORE003,1009,17
2022-06-11,STORE006,1004,29
2022-06-11,STORE008,1002,6
2022-06-11,STORE006,1017,5
2022-06-11,STORE004,1003,5
2022-06-11,STORE003,1020,21
2022-06-11,STORE009,1014,18
2022-06-11,STORE004,1017,9
2022-06-11,STORE006,1012,2
2022-06-11,STORE004,1020,11
2022-06-12,STORE009,1010,20
2022-06-12,STORE005,1004,24
2022-06-12,STORE002,1003,30
2022-06-12,STORE005,1003,7
2022-06-12,STORE006,1006,30
2022-06-12,STORE010,1020,5
2022-06-12,STORE007,1019,28
2022-06-13,STORE003,1011,6
2022-06-13,STORE007,1010,28
2022-06-13,STORE001,1020,8
2022-06-13,STORE003,1018,30
2022-06-13,STORE008,1016,30
2022-06-13,STORE004,1002,13
2022-06-13,STORE009,1004,30
2022-06-13,STORE001,1005,6
2022-06-13,STORE006,1009,24
2022-06-13,STORE004,1014,8
2022-06-13,STORE002,1016,1
2022-06-13,STORE003,1005,14
2022-06-13,STORE002,1002,11
2022-06-14,STORE006,1013,23
2022-06-14,STORE005,1014,29
2022-06-14,STORE007,1010,19
2022-06-14,STORE007,1009,22
2022-06-14,STORE009,1010,9
