Date,Store ID,Product ID,Quantity Sold
2024-10-01,STORE006,1017,30
2024-10-01,STORE008,1006,13
2024-10-01,STORE004,1004,28
2024-10-01,STORE008,1015,4
2024-10-01,STORE010,1003,9
2024-10-02,STORE006,1020,8
2024-10-02,STORE005,1011,10
2024-10-02,STORE007,1018,5
2024-10-02,STORE008,1007,15
2024-10-02,STORE010,1018,19
2024-10-02,STORE005,1010,26
2024-10-02,STORE007,1012,6
2024-10-02,STORE008,1015,8
2024-10-02,STORE008,1003,9
2024-10-02,STORE003,1018,1
2024-10-02,STORE002,1019,7
2024-10-02,STORE010,1019,24
2024-10-02,STORE008,1004,9
2024-10-02,STORE005,1013,24
2024-10-02,STORE001,1012,30
2024-10-03,STORE003,1006,17
2024-10-03,STORE008,1007,20
2024-10-03,STORE009,1001,12
2024-10-03,STORE010,1016,5
2024-10-03,STORE009,1012,21
2024-10-03,STORE009,1013,15
2024-10-03,STORE002,1009,12
2024-10-03,STORE001,1008,20
2024-10-03,STORE001,1018,26
2024-10-04,STORE010,1014,24
2024-10-04,STORE001,1020,3
2024-10-04,STORE010,1020,2
2024-10-04,STORE007,1016,2
2024-10-04,STORE010,1004,20
2024-10-04,STORE006,1019,23
2024-10-04,STORE006,1004,26
2024-10-04,STORE004,1011,19
2024-10-04,STORE004,1002,4
2024-10-04,STORE009,1005,6
2024-10-04,STORE001,1002,12
2024-10-04,STORE002,1015,20
2024-10-05,STORE003,1009,1
2024-10-05,STORE004,1013,6
2024-10-05,STORE003,1019,4
2024-10-05,STORE001,1018,21
2024-10-05,STORE005,1014,4
2024-10-05,STORE002,1004,19
2024-10-05,STORE001,1015,28
2024-10-06,STORE007,1004,26
2024-10-06,STORE006,1007,12
2024-10-06,STORE009,1014,11
2024-10-06,STORE004,1006,2
2024-10-06,STORE006,1001,10
2024-10-06,STORE008,1011,23
2024-10-07,STORE007,1019,8
2024-10-07,STORE002,1014,1
2024-10-07,STORE002,1013,16
2024-10-07,STORE008,1005,4
2024-10-07,STORE009,1008,18
2024-10-08,STORE002,1020,7
2024-10-08,STORE004,1006,1
2024-10-08,STORE005,1012,12
2024-10-08,STORE003,1009,21
2024-10-08,STORE003,1006,22
2024-10-08,STORE005,1012,17
2024-10-08,STORE003,1012,9
2024-10-08,STORE001,1012,22
2024-10-08,STORE005,1014,24
2024-10-08,STORE010,1016,27
2024-10-08,STORE008,1003,6
2024-10-09,STORE004,1015,6
2024-10-09,STORE008,1010,2
2024-10-09,STORE007,1020,3
2024-10-09,STORE005,1019,6
2024-10-09,STORE009,1005,11
2024-10-09,STORE006,1014,11
2024-10-09,STORE010,1003,17
2024-10-09,STORE004,1005,22
2024-10-09,STORE001,1018,21
2024-10-09,STORE006,1015,28
2024-10-09,STORE005,1001,19
2024-10-09,STORE005,1018,4
2024-10-09,STORE009,1004,18
2024-10-09,STORE009,1007,22
2024-10-10,STORE002,1013,13
2024-10-10,STORE001,1005,16
2024-10-10,STORE010,1020,26
2024-10-10,STORE010,1018,5
2024-10-10,STORE004,1018,21
2024-10-10,STORE005,1010,5
2024-10-10,STORE009,1016,21
2024-10-10,STORE006,1016,24
2024-10-10,STORE001,1003,14
2024-10-10,STORE007,1012,24
2024-10-10,STORE004,1020,5
2024-10-10,STORE002,1007,18
2024-10-10,STORE002,1007,29
2024-10-10,STORE001,1002,4
2024-10-11,STORE007,1003,22
2024-10-11,STORE001,1002,26
2024-10-11,STORE002,1007,8
2024-10-11,STORE009,1008,6
2024-10-11,STORE003,1020,29
2024-10-11,STORE004,1001,14
2024-10-11,STORE004,1010,21
2024-10-11,STORE002,1006,3
2024-10-11,STORE010,1016,12
2024-10-12,STORE005,1001,1
2024-10-12,STORE006,1002,16
2024-10-12,STORE005,1015,7
2024-10-12,STORE006,1013,15
2024-10-12,STORE007,1008,16
2024-10-12,STORE008,1014,11
2024-10-13,STORE005,1013,7
2024-10-13,STORE006,1012,18
2024-10-13,STORE002,1012,21
2024-10-13,STORE006,1019,29
2024-10-13,STORE002,1016,2
2024-10-13,STORE008,1006,3
2024-10-13,STORE004,1010,23
2024-10-13,STORE001,1013,8
2024-10-13,STORE002,1010,21
2024-10-13,STORE005,1012,2
2024-10-13,STORE008,1019,18
2024-10-13,STORE006,1020,12
2024-10-14,STORE006,1009,12
2024-10-14,STORE010,1011,6
2024-10-14,STORE010,1006,14
2024-10-14,STORE009,1001,29
2024-10-14,STORE005,1012,13
2024-10-14,STORE008,1003,18
2024-10-14,STORE001,1006,30
2024-10-14,STORE005,1019,18
2024-10-14,STORE006,1015,6
2024-10-14,STORE010,1003,2
2024-10-14,STORE002,1017,16
2024-10-14,STORE006,1004,18
2024-10-15,STORE002,1019,6
2024-10-15,STORE004,1006,23
2024-10-15,STORE008,1002,7
2024-10-15,STORE002,1014,26
2024-10-15,STORE008,1019,10
2024-10-15,STORE007,1010,24
2024-10-15,STORE001,1018,12
2024-10-16,STORE009,1003,20
2024-10-16,STORE010,1004,3
2024-10-16,STORE003,1009,14
2024-10-16,STORE004,1013,24
2024-10-16,STORE005,1006,17
2024-10-16,STORE001,1008,25
2024-10-17,STORE002,1009,6
2024-10-17,STORE007,1007,5
2024-10-17,STORE009,1018,25
2024-10-17,STORE003,1002,7
2024-10-17,STORE001,1013,5
2024-10-18,STORE002,1009,4
2024-10-18,STORE007,1002,5
2024-10-18,STORE010,1002,16
2024-10-18,STORE008,1009,16
2024-10-18,STORE010,1004,25
2024-10-19,STORE006,1012,8
2024-10-19,STORE010,1008,28
2024-10-19,STORE009,1013,24
2024-10-19,STORE004,1007,23
2024-10-19,STORE010,1014,17
2024-10-19,STORE007,1007,3
2024-10-19,STORE005,1020,9
2024-10-19,STORE009,1009,11
2024-10-19,STORE006,1002,11
2024-10-19,STORE007,1019,10
2024-10-19,STORE008,1019,29
2024-10-19,STORE007,1002,25
2024-10-20,STORE007,1020,5
2024-10-20,STORE003,1014,19
2024-10-20,STORE009,1007,13
2024-10-20,STORE009,1007,25
2024-10-20,STORE004,1010,13
2024-10-20,STORE008,1010,2
2024-10-20,STORE010,1019,9
2024-10-20,STORE004,1017,27
2024-10-20,STORE007,1011,29
2024-10-20,STORE008,1009,23
2024-10-20,STORE005,1007,28
2024-10-20,STORE001,1019,18
2024-10-20,STORE007,1011,19
2024-10-20,STORE002,1011,7
2024-10-20,STORE010,1009,7
2024-10-21,STORE010,1007,3
2024-10-21,STORE001,1004,14
2024-10-21,STORE010,1008,17
2024-10-21,STORE002,1008,2
2024-10-21,STORE005,1014,15
2024-10-21,STORE010,1013,3
2024-10-21,STORE006,1003,4
2024-10-21,STORE006,1020,17
2024-10-21,STORE002,1006,4
2024-10-21,STORE007,1013,16
2024-10-22,STORE007,1017,5
2024-10-22,STORE005,1009,11
2024-10-22,STORE005,1020,4
2024-10-22,STORE007,1003,9
2024-10-22,STORE007,1006,20
2024-10-22,STORE004,1009,30
2024-10-22,STORE003,1001,26
2024-10-22,STORE005,1019,16
2024-10-23,STORE005,1016,26
2024-10-23,STORE010,1001,22
2024-10-23,STORE008,1012,30
2024-10-23,STORE005,1002,13
2024-10-23,STORE009,1010,5
2024-10-24,STORE002,1009,2
2024-10-24,STORE007,1012,29
2024-10-24,STORE005,1008,1
2024-10-24,STORE007,1012,8
2024-10-24,STORE005,1008,16
2024-10-24,STORE010,1006,10
2024-10-24,STORE010,1013,15
2024-10-24,STORE008,1012,22
2024-10-25,STORE002,1013,30
2024-10-25,STORE010,1001,16
2024-10-25,STORE007,1002,11
2024-10-25,STORE001,1009,17
2024-10-25,STORE001,1017,9
2024-10-25,STORE003,1009,30
2024-10-25,STORE010,1014,12
2024-10-26,STORE006,1013,4
2024-10-26,STORE002,1016,18
2024-10-26,STORE009,1018,11
2024-10-26,STORE002,1018,12
2024-10-26,STORE007,1020,13
2024-10-26,STORE002,1006,4
2024-10-26,STORE010,1020,21
2024-10-26,STORE004,1014,6
2024-10-27,STORE005,1002,18
2024-10-27,STORE006,1015,7
2024-10-27,STORE002,1017,9
2024-10-27,STORE005,1005,11
2024-10-27,STORE009,1019,17
2024-10-27,STORE008,1008,9
2024-10-27,STORE006,1017,16
2024-10-27,STORE009,1004,4
2024-10-27,STORE008,1002,18
2024-10-27,STORE010,1019,12
2024-10-28,STORE007,1011,18
2024-10-28,STORE009,1001,24
2024-10-28,STORE003,1013,29
2024-10-28,STORE003,1015,28
2024-10-28,STORE005,1015,3
2024-10-28,STORE004,1010,26
2024-10-28,STORE006,1020,12
2024-10-28,STORE007,1017,7
2024-10-28,STORE001,1016,15
2024-10-28,STORE006,1011,1
2024-10-28,STORE004,1014,30
2024-10-28,STORE002,1002,4
2024-10-29,STORE008,1002,27
2024-10-29,STORE005,1007,4
2024-10-29,STORE007,1007,14
2024-10-29,STORE005,1016,2
2024-10-29,STORE006,1014,15
2024-10-29,STORE010,1010,22
2024-10-29,STORE002,1014,6
2024-10-29,STORE007,1012,7
2024-10-29,STORE002,1018,3
2024-10-29,STORE010,1005,4
2024-10-29,STORE006,1006,7
2024-10-30,STORE006,1006,18
2024-10-30,STORE006,1016,6
2024-10-30,STORE005,1012,12
2024-10-30,STORE007,1008,4
2024-10-30,STORE006,1008,15
2024-10-30,STORE001,1001,13
2024-10-31,STORE007,1010,22
2024-10-31,STORE002,1010,15
2024-10-31,STORE002,1010,10
2024-10-31,STORE005,1004,9
2024-10-31,STORE008,1005,25
2024-10-31,STORE006,1019,21
2024-10-31,STORE007,1004,27
2024-10-31,STORE010,1017,12
2024-10-31,STORE003,1005,11
2024-10-31,STORE001,1013,3
2024-10-31,STORE002,1019,23
