Date,Store ID,Product ID,Quantity Sold
2022-01-01,STORE010,1018,12
2022-01-01,STORE001,1014,24
2022-01-01,STORE001,1019,30
2022-01-01,STORE010,1012,1
2022-01-01,STORE003,1019,28
2022-01-01,STORE009,1015,5
2022-01-01,STORE007,1003,19
2022-01-01,STORE003,1006,4
2022-01-01,STORE009,1019,6
2022-01-01,STORE009,1019,16
2022-01-01,STORE003,1012,28
2022-01-02,STORE009,1020,4
2022-01-02,STORE002,1012,28
2022-01-02,STORE002,1018,21
2022-01-02,STORE003,1007,20
2022-01-02,STORE004,1005,10
2022-01-02,STORE002,1001,8
2022-01-02,STORE002,1020,23
2022-01-02,STORE007,1011,12
2022-01-02,STORE008,1016,18
2022-01-02,STORE006,1008,15
2022-01-02,STORE006,1017,30
2022-01-02,STORE009,1006,6
2022-01-02,STORE010,1017,24
2022-01-02,STORE008,1008,30
2022-01-02,STORE002,1011,13
2022-01-03,STORE004,1006,7
2022-01-03,STORE009,1016,30
2022-01-03,STORE002,1019,20
2022-01-03,STORE002,1008,29
2022-01-03,STORE009,1014,20
2022-01-03,STORE010,1009,5
2022-01-03,STORE009,1011,15
2022-01-03,STORE008,1002,19
2022-01-03,STORE010,1017,6
2022-01-03,STORE002,1006,17
2022-01-03,STORE007,1018,22
2022-01-03,STORE003,1007,8
2022-01-03,STORE003,1001,8
2022-01-04,STORE002,1016,12
2022-01-04,STORE010,1015,21
2022-01-04,STORE005,1014,26
2022-01-04,STORE005,1015,12
2022-01-04,STORE010,1019,8
2022-01-05,STORE009,1004,13
2022-01-05,STORE009,1018,6
2022-01-05,STORE003,1014,18
2022-01-05,STORE003,1019,7
2022-01-05,STORE008,1007,13
2022-01-05,STORE002,1001,24
2022-01-05,STORE010,1015,27
2022-01-05,STORE008,1002,9
2022-01-05,STORE001,1008,29
2022-01-05,STORE007,1004,24
2022-01-05,STORE001,1004,8
2022-01-05,STORE005,1006,16
2022-01-05,STORE004,1016,4
2022-01-06,STORE003,1001,18
2022-01-06,STORE007,1007,3
2022-01-06,STORE007,1009,1
2022-01-06,STORE001,1004,17
2022-01-06,STORE003,1013,13
2022-01-06,STORE005,1006,8
2022-01-06,STORE009,1001,28
2022-01-06,STORE002,1012,3
2022-01-06,STORE005,1002,12
2022-01-06,STORE010,1008,9
2022-01-06,STORE008,1013,4
2022-01-07,STORE007,1008,20
2022-01-07,STORE004,1005,6
2022-01-07,STORE002,1003,17
2022-01-07,STORE002,1007,13
2022-01-07,STORE007,1015,6
2022-01-07,STORE001,1004,15
2022-01-07,STORE003,1012,27
2022-01-07,STORE010,1015,30
2022-01-08,STORE008,1010,29
2022-01-08,STORE003,1005,4
2022-01-08,STORE001,1008,12
2022-01-08,STORE006,1006,9
2022-01-08,STORE005,1014,13
2022-01-08,STORE009,1003,3
2022-01-08,STORE004,1003,6
2022-01-08,STORE004,1006,4
2022-01-08,STORE008,1002,9
2022-01-09,STORE008,1020,17
2022-01-09,STORE007,1015,2
2022-01-09,STORE007,1016,7
2022-01-09,STORE008,1005,12
2022-01-09,STORE010,1010,5
2022-01-10,STORE010,1010,23
2022-01-10,STORE004,1003,8
2022-01-10,STORE001,1018,7
2022-01-10,STORE007,1004,15
2022-01-10,STORE004,1003,9
2022-01-10,STORE008,1005,24
2022-01-10,STORE007,1004,6
2022-01-10,STORE002,1014,12
2022-01-10,STORE009,1001,4
2022-01-10,STORE001,1020,1
2022-01-10,STORE009,1006,13
2022-01-10,STORE005,1012,11
2022-01-10,STORE010,1014,30
2022-01-10,STORE001,1008,19
2022-01-10,STORE009,1006,27
2022-01-11,STORE002,1019,24
2022-01-11,STORE010,1015,18
2022-01-11,STORE004,1005,3
2022-01-11,STORE005,1004,22
2022-01-11,STORE002,1020,16
2022-01-11,STORE007,1001,22
2022-01-11,STORE005,1007,4
2022-01-11,STORE010,1003,7
2022-01-11,STORE008,1013,7
2022-01-11,STORE004,1008,9
2022-01-11,STORE004,1004,9
2022-01-11,STORE009,1019,3
2022-01-11,STORE005,1004,17
2022-01-11,STORE004,1006,28
2022-01-11,STORE001,1012,26
2022-01-12,STORE009,1015,24
2022-01-12,STORE001,1011,22
2022-01-12,STORE001,1007,8
2022-01-12,STORE009,1014,25
2022-01-12,STORE002,1019,15
2022-01-12,STORE007,1012,19
2022-01-12,STORE010,1015,14
2022-01-12,STORE002,1004,7
2022-01-12,STORE002,1003,8
2022-01-12,STORE010,1016,30
2022-01-12,STORE007,1003,28
2022-01-13,STORE002,1003,7
2022-01-13,STORE008,1011,15
2022-01-13,STORE007,1011,5
2022-01-13,STORE003,1016,15
2022-01-13,STORE008,1009,6
2022-01-13,STORE003,1012,27
2022-01-13,STORE008,1014,18
2022-01-13,STORE006,1005,20
2022-01-13,STORE008,1006,14
2022-01-13,STORE010,1003,26
2022-01-13,STORE003,1009,15
2022-01-13,STORE008,1018,3
2022-01-14,STORE007,1015,20
2022-01-14,STORE003,1017,4
2022-01-14,STORE003,1019,1
2022-01-14,STORE003,1018,1
2022-01-14,STORE003,1008,19
2022-01-14,STORE004,1013,28
2022-01-14,STORE004,1010,30
