Date,Store ID,Product ID,Quantity Sold
2022-11-01,STORE006,1014,2
2022-11-01,STORE002,1019,1
2022-11-01,STORE005,1011,12
2022-11-01,STORE005,1018,28
2022-11-01,STORE007,1006,11
2022-11-01,STORE002,1020,29
2022-11-01,STORE004,1020,4
2022-11-02,STORE005,1014,6
2022-11-02,STORE003,1018,20
2022-11-02,STORE008,1010,11
2022-11-02,STORE010,1004,22
2022-11-02,STORE005,1011,17
2022-11-02,STORE009,1014,17
2022-11-03,STORE004,1006,20
2022-11-03,STORE002,1020,30
2022-11-03,STORE001,1016,10
2022-11-03,STORE006,1017,9
2022-11-03,STORE006,1010,2
2022-11-03,STORE007,1006,23
2022-11-03,STORE005,1018,3
2022-11-03,STORE003,1004,25
2022-11-03,STORE001,1019,7
2022-11-03,STORE003,1018,21
2022-11-03,STORE003,1001,22
2022-11-03,STORE010,1008,6
2022-11-03,STORE009,1012,30
2022-11-04,STORE009,1013,17
2022-11-04,STORE008,1005,22
2022-11-04,STORE003,1005,4
2022-11-04,STORE007,1004,15
2022-11-04,STORE001,1016,29
2022-11-04,STORE004,1008,27
2022-11-04,STORE003,1005,24
2022-11-04,STORE003,1006,1
2022-11-04,STORE009,1018,18
2022-11-04,STORE002,1006,17
2022-11-04,STORE005,1018,11
2022-11-05,STORE002,1017,12
2022-11-05,STORE005,1020,5
2022-11-05,STORE001,1007,14
2022-11-05,STORE002,1020,2
2022-11-05,STORE008,1002,4
2022-11-05,STORE002,1017,17
2022-11-05,STORE008,1006,19
2022-11-05,STORE001,1020,28
2022-11-05,STORE002,1018,20
2022-11-05,STORE007,1008,10
2022-11-05,STORE007,1004,8
2022-11-05,STORE003,1019,11
2022-11-06,STORE002,1001,18
2022-11-06,STORE009,1006,1
2022-11-06,STORE005,1013,12
2022-11-06,STORE007,1020,28
2022-11-06,STORE004,1003,24
2022-11-06,STORE002,1004,1
2022-11-06,STORE008,1003,9
2022-11-06,STORE002,1006,28
2022-11-06,STORE002,1016,9
2022-11-07,STORE009,1011,22
2022-11-07,STORE009,1017,29
2022-11-07,STORE004,1014,9
2022-11-07,STORE005,1012,4
2022-11-07,STORE008,1009,20
2022-11-07,STORE010,1012,18
2022-11-07,STORE008,1017,28
2022-11-07,STORE009,1020,14
2022-11-07,STORE005,1016,22
2022-11-07,STORE005,1004,1
2022-11-07,STORE003,1016,11
2022-11-07,STORE008,1019,2
2022-11-08,STORE003,1011,25
2022-11-08,STORE008,1019,15
2022-11-08,STORE004,1011,27
2022-11-08,STORE003,1018,9
2022-11-08,STORE006,1020,25
2022-11-08,STORE010,1017,9
2022-11-08,STORE009,1001,27
2022-11-09,STORE007,1019,3
2022-11-09,STORE010,1016,2
2022-11-09,STORE001,1014,3
